HITId,WorkerId,WorkTimeInSeconds,Input.debateID,Input.argID,Input.topic,Input.argument,Answer.comments,Answer.cons_dk.on,Answer.cons_no.on,Answer.cons_yes.on,Answer.stance_con.on,Answer.stance_dk.on,Answer.stance_neither.on,Answer.stance_pro.on
3FBEFUUYRK50MM6S9U53C24YIFFA6F,A2BZY06YRWGEDL,204,70,con_3_2,Restoring American Financial Stability Act of 2010,2010 banking reform perpetuates too big to fail policies,,false,false,true,true,false,false,false
3FBEFUUYRK50MM6S9U53C24YIFFA6F,A2VR9O234UCT9T,27,70,con_3_2,Restoring American Financial Stability Act of 2010,2010 banking reform perpetuates too big to fail policies,,false,false,true,true,false,false,false
3FBEFUUYRK50MM6S9U53C24YIFFA6F,ATDX69AZL4Y49,10,70,con_3_2,Restoring American Financial Stability Act of 2010,2010 banking reform perpetuates too big to fail policies,,false,false,true,true,false,false,false
3FBEFUUYRK50MM6S9U53C24YIFFA6F,A1PNYLOKED8FWF,18,70,con_3_2,Restoring American Financial Stability Act of 2010,2010 banking reform perpetuates too big to fail policies,,false,false,true,false,false,true,false
3FBEFUUYRK50MM6S9U53C24YNMO6A3,A1DA6S5V66LLDW,9,118,pro_6_1,Two-state solution to Israeli-Palestinian conflict,Two-state solution offers adequate territory to Palestinians,,false,true,false,false,false,false,true
3FBEFUUYRK50MM6S9U53C24YNMO6A3,A2KW17G25L25R8,13,118,pro_6_1,Two-state solution to Israeli-Palestinian conflict,Two-state solution offers adequate territory to Palestinians,,false,false,true,false,false,false,true
3FBEFUUYRK50MM6S9U53C24YNMO6A3,A2P76QVLSGJR45,63,118,pro_6_1,Two-state solution to Israeli-Palestinian conflict,Two-state solution offers adequate territory to Palestinians,,false,true,false,false,false,false,true
3FBEFUUYRK50MM6S9U53C24YNMO6A3,A365SN61J4UNGR,13,118,pro_6_1,Two-state solution to Israeli-Palestinian conflict,Two-state solution offers adequate territory to Palestinians,,false,true,false,false,false,false,true
3FBEFUUYRK50MM6S9U53C24YNMO6A3,A21GOIDMTJIIE1,157,118,pro_6_1,Two-state solution to Israeli-Palestinian conflict,Two-state solution offers adequate territory to Palestinians,,false,true,false,false,false,false,true
3FBEFUUYRK50MM6S9U53C24YNMO6A3,A2ZRL1ZWWXJ0L7,14,118,pro_6_1,Two-state solution to Israeli-Palestinian conflict,Two-state solution offers adequate territory to Palestinians,,false,false,true,false,false,false,true
3FBEFUUYRK50MM6S9U53C24YNMO6A3,A100DH6ZVHB9EP,16,118,pro_6_1,Two-state solution to Israeli-Palestinian conflict,Two-state solution offers adequate territory to Palestinians,,false,false,true,false,false,false,true
3FBEFUUYRK50MM6S9U53C24YNMO6A3,A22KRF782ELLB0,5,118,pro_6_1,Two-state solution to Israeli-Palestinian conflict,Two-state solution offers adequate territory to Palestinians,,false,false,true,false,false,false,true
3FBEFUUYRK50MM6S9U53C24YNMO6A3,A2QVMCGDLTWV9,8,118,pro_6_1,Two-state solution to Israeli-Palestinian conflict,Two-state solution offers adequate territory to Palestinians,,false,false,true,false,false,false,true
3FBEFUUYRK50MM6S9U53C24YNMO6A3,A2BVVFXMQU8AC7,154,118,pro_6_1,Two-state solution to Israeli-Palestinian conflict,Two-state solution offers adequate territory to Palestinians,,false,false,true,false,false,false,true
3FBEFUUYRK50MM6S9U53C24YOBD6A7,A3OZ8KF0HWSVWK,124,69,con_4_2,Israeli raid on Gaza flotilla,"Israeli troops fired first, flotilla reacted in self-defense",,false,false,true,true,false,false,false
3FBEFUUYRK50MM6S9U53C24YOBD6A7,ATHS9GUME1XCA,19,69,con_4_2,Israeli raid on Gaza flotilla,"Israeli troops fired first, flotilla reacted in self-defense",,false,false,true,true,false,false,false
3FBEFUUYRK50MM6S9U53C24YOBD6A7,APXNY64HXO08K,44,69,con_4_2,Israeli raid on Gaza flotilla,"Israeli troops fired first, flotilla reacted in self-defense",,false,true,false,false,true,false,false
3FBEFUUYRK50MM6S9U53C24YOBD6A7,A2541C8MY0BYV3,10,69,con_4_2,Israeli raid on Gaza flotilla,"Israeli troops fired first, flotilla reacted in self-defense",,false,true,false,false,false,true,false
3FBEFUUYRK50MM6S9U53C24YOBD6A7,A2JCHN90PRUWDH,13,69,con_4_2,Israeli raid on Gaza flotilla,"Israeli troops fired first, flotilla reacted in self-defense",,false,false,true,false,false,false,true
3FBEFUUYRK50MM6S9U53C24YOBD6A7,AWN1PEZWRQSQ9,14,69,con_4_2,Israeli raid on Gaza flotilla,"Israeli troops fired first, flotilla reacted in self-defense",,false,false,true,true,false,false,false
3FBEFUUYRK50MM6S9U53C24YOBD6A7,AGQPTDG6ZF3T3,21,69,con_4_2,Israeli raid on Gaza flotilla,"Israeli troops fired first, flotilla reacted in self-defense",,false,true,false,false,false,true,false
3FBEFUUYRK50MM6S9U53C24YOBD6A7,A40O6S62MI2VC,16,69,con_4_2,Israeli raid on Gaza flotilla,"Israeli troops fired first, flotilla reacted in self-defense",,false,false,true,false,false,true,false
3FBEFUUYRK50MM6S9U53C24YOBD6A7,A2Y2AZ8DBFU47Q,28,69,con_4_2,Israeli raid on Gaza flotilla,"Israeli troops fired first, flotilla reacted in self-defense",,false,true,false,false,false,true,false
3FBEFUUYRK50MM6S9U53C24YOBD6A7,A2XFO0X6RCS98M,80,69,con_4_2,Israeli raid on Gaza flotilla,"Israeli troops fired first, flotilla reacted in self-defense",,false,true,false,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZUL3C6E75,A62H1UZADLF7Q,26,95,con_1_1,EU elected president,Strong presidential state powers are unnecessary and uncalled for.,,false,true,false,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZUL3C6E75,A11WCFPJSR5VZP,16,95,con_1_1,EU elected president,Strong presidential state powers are unnecessary and uncalled for.,,false,false,true,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZUL3C6E75,A1K5ILJMG439M5,19,95,con_1_1,EU elected president,Strong presidential state powers are unnecessary and uncalled for.,,false,true,false,false,false,true,false
3FCO4VKOZ4DMGZ1989CHEZUL3C6E75,A2KW17G25L25R8,13,95,con_1_1,EU elected president,Strong presidential state powers are unnecessary and uncalled for.,,false,true,false,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZUL3C6E75,A3GAQNTZ1V1VO,8,95,con_1_1,EU elected president,Strong presidential state powers are unnecessary and uncalled for.,,false,true,false,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZUL3C6E75,A1ZD8RU6YB0VEU,7,95,con_1_1,EU elected president,Strong presidential state powers are unnecessary and uncalled for.,,false,true,false,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZUL3C6E75,A3B9OZQTE4US3T,17,95,con_1_1,EU elected president,Strong presidential state powers are unnecessary and uncalled for.,,false,false,true,false,false,true,false
3FCO4VKOZ4DMGZ1989CHEZUL3C6E75,A1GKEEI844CEKI,14,95,con_1_1,EU elected president,Strong presidential state powers are unnecessary and uncalled for.,,false,false,true,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZUL3C6E75,ACJ6NSCIWMUZI,23,95,con_1_1,EU elected president,Strong presidential state powers are unnecessary and uncalled for.,,false,true,false,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZUL3C6E75,AE2QWV0TZNJAN,13,95,con_1_1,EU elected president,Strong presidential state powers are unnecessary and uncalled for.,,false,true,false,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZUL41VE79,A365SN61J4UNGR,38,158,con_3_5,Carbon emissions trading,Cap-and-trade systems are susceptible to distortion by lobby groups,,false,false,true,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZUL41VE79,A2541C8MY0BYV3,30,158,con_3_5,Carbon emissions trading,Cap-and-trade systems are susceptible to distortion by lobby groups,,false,false,true,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZUL41VE79,AENJ7GDYBENYX,19,158,con_3_5,Carbon emissions trading,Cap-and-trade systems are susceptible to distortion by lobby groups,,false,false,true,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZUL41VE79,A3OZ8KF0HWSVWK,89,158,con_3_5,Carbon emissions trading,Cap-and-trade systems are susceptible to distortion by lobby groups,,false,false,true,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZUL41VE79,A1ZD8RU6YB0VEU,5,158,con_3_5,Carbon emissions trading,Cap-and-trade systems are susceptible to distortion by lobby groups,,false,true,false,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZUL41VE79,A3T9WZOUQGE2UW,6,158,con_3_5,Carbon emissions trading,Cap-and-trade systems are susceptible to distortion by lobby groups,,false,false,true,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZUL41VE79,AZ8KL6F16ZS7G,9,158,con_3_5,Carbon emissions trading,Cap-and-trade systems are susceptible to distortion by lobby groups,,false,false,true,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZUL41VE79,AWN1PEZWRQSQ9,12,158,con_3_5,Carbon emissions trading,Cap-and-trade systems are susceptible to distortion by lobby groups,,true,false,false,false,true,false,false
3FCO4VKOZ4DMGZ1989CHEZUL41VE79,A2P76QVLSGJR45,18,158,con_3_5,Carbon emissions trading,Cap-and-trade systems are susceptible to distortion by lobby groups,,false,false,true,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZUL41VE79,A18K1HNY9IGEQI,10,158,con_3_5,Carbon emissions trading,Cap-and-trade systems are susceptible to distortion by lobby groups,,false,false,true,false,false,true,false
3FCO4VKOZ4DMGZ1989CHEZULY5XE7D,A2RCYLKY072XXO,12,179,con_2_1,Banning cell phones in cars,Many things in cars are just as distracting as cell phones,,false,true,false,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZULY5XE7D,A2RLY2I4U06ETD,8,179,con_2_1,Banning cell phones in cars,Many things in cars are just as distracting as cell phones,,false,true,false,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZULY5XE7D,APUPF3D94XYUQ,12,179,con_2_1,Banning cell phones in cars,Many things in cars are just as distracting as cell phones,,false,true,false,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZULY5XE7D,AKSJ3C5O3V9RB,205,179,con_2_1,Banning cell phones in cars,Many things in cars are just as distracting as cell phones,,false,false,true,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZULY5XE7D,A18T7E73TNGOKP,135,179,con_2_1,Banning cell phones in cars,Many things in cars are just as distracting as cell phones,,false,true,false,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZULY5XE7D,A702ADPGVW46V,126,179,con_2_1,Banning cell phones in cars,Many things in cars are just as distracting as cell phones,,false,false,true,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZULY5XE7D,A1ZD8RU6YB0VEU,94,179,con_2_1,Banning cell phones in cars,Many things in cars are just as distracting as cell phones,,false,true,false,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZULY5XE7D,A3GAQNTZ1V1VO,8,179,con_2_1,Banning cell phones in cars,Many things in cars are just as distracting as cell phones,,false,true,false,true,false,false,false
3FCO4VKOZ4DMGZ1989CHEZULY5XE7D,A2G8DTHDX0XO4I,9,179,con_2_1,Banning cell phones in cars,Many things in cars are just as distracting as cell phones,,false,true,false,false,false,true,false
3FCO4VKOZ4DMGZ1989CHEZULY5XE7D,A1YSYI926BBOHW,8,179,con_2_1,Banning cell phones in cars,Many things in cars are just as distracting as cell phones,,false,true,false,true,false,false,false
3FHTJGYT8N096J10AQWMEO6IGMRGPV,A2IUT0610X9CV0,29,160,pro_7_4,Hybrid vehicles,Hybrids are more economical than electric cars.,,false,true,false,false,false,false,true
3FHTJGYT8N096J10AQWMEO6IGMRGPV,A2P76QVLSGJR45,85,160,pro_7_4,Hybrid vehicles,Hybrids are more economical than electric cars.,,false,true,false,false,false,false,true
3FHTJGYT8N096J10AQWMEO6IGMRGPV,AI4AO0O0WIJF7,23,160,pro_7_4,Hybrid vehicles,Hybrids are more economical than electric cars.,,false,false,true,false,false,false,true
3FHTJGYT8N096J10AQWMEO6IGMRGPV,A2541C8MY0BYV3,147,160,pro_7_4,Hybrid vehicles,Hybrids are more economical than electric cars.,,false,true,false,false,false,false,true
3FHTJGYT8N096J10AQWMEO6IGMRGPV,AWN1PEZWRQSQ9,8,160,pro_7_4,Hybrid vehicles,Hybrids are more economical than electric cars.,,false,true,false,false,false,false,true
3FHTJGYT8N096J10AQWMEO6IGMRGPV,A2SN4E7PX1NCLY,22,160,pro_7_4,Hybrid vehicles,Hybrids are more economical than electric cars.,,false,true,false,false,false,false,true
3FHTJGYT8N096J10AQWMEO6IGMRGPV,A23WEAVGAOC5XZ,6,160,pro_7_4,Hybrid vehicles,Hybrids are more economical than electric cars.,,false,false,true,false,false,false,true
3FHTJGYT8N096J10AQWMEO6IGMRGPV,A1YNBQAKX6FUVW,34,160,pro_7_4,Hybrid vehicles,Hybrids are more economical than electric cars.,,false,true,false,false,false,false,true
3FHTJGYT8N096J10AQWMEO6IGMRGPV,A2LVGE0TI3E7Q9,167,160,pro_7_4,Hybrid vehicles,Hybrids are more economical than electric cars.,,false,false,true,false,false,false,true
3FHTJGYT8N096J10AQWMEO6IGMRGPV,A100DH6ZVHB9EP,34,160,pro_7_4,Hybrid vehicles,Hybrids are more economical than electric cars.,,false,false,true,false,false,false,true
3FHTJGYT8N096J10AQWMEO6IHBGGPZ,A2XFO0X6RCS98M,65,88,con_6_2,College football playoffs,Football playoffs would not make traveling fans happy,,false,true,false,true,false,false,false
3FHTJGYT8N096J10AQWMEO6IHBGGPZ,A2Y2AZ8DBFU47Q,35,88,con_6_2,College football playoffs,Football playoffs would not make traveling fans happy,,false,false,true,true,false,false,false
3FHTJGYT8N096J10AQWMEO6IHBGGPZ,A11TREGDHSUSJW,13,88,con_6_2,College football playoffs,Football playoffs would not make traveling fans happy,,false,false,true,true,false,false,false
3FHTJGYT8N096J10AQWMEO6IHBGGPZ,A3T9WZOUQGE2UW,6,88,con_6_2,College football playoffs,Football playoffs would not make traveling fans happy,,false,false,true,true,false,false,false
3FHTJGYT8N096J10AQWMEO6IHBGGPZ,A2EQOFJNKS7RCN,14,88,con_6_2,College football playoffs,Football playoffs would not make traveling fans happy,,false,false,true,true,false,false,false
3FHTJGYT8N096J10AQWMEO6IHBGGPZ,A2LVGE0TI3E7Q9,49,88,con_6_2,College football playoffs,Football playoffs would not make traveling fans happy,,false,false,true,true,false,false,false
3FHTJGYT8N096J10AQWMEO6IHBGGPZ,A3NAHN61XJ3ZAT,10,88,con_6_2,College football playoffs,Football playoffs would not make traveling fans happy,,false,false,true,true,false,false,false
3FHTJGYT8N096J10AQWMEO6IHBGGPZ,A40O6S62MI2VC,13,88,con_6_2,College football playoffs,Football playoffs would not make traveling fans happy,,false,false,true,true,false,false,false
3FHTJGYT8N096J10AQWMEO6IHBGGPZ,A365SN61J4UNGR,9,88,con_6_2,College football playoffs,Football playoffs would not make traveling fans happy,,false,false,true,true,false,false,false
3FHTJGYT8N096J10AQWMEO6IHBGGPZ,A2JBNDG0U9IA6I,11,88,con_6_2,College football playoffs,Football playoffs would not make traveling fans happy,,true,false,false,false,false,true,false
3FI30CQHVKJ55WBKF85Z7DO40X0B6B,A1C59M3HPCO503,40,132,pro_4_1,Crime cameras,Crime cameras help restore a public sense of safety,,false,false,true,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO40X0B6B,APGX2WZ59OWDN,116,132,pro_4_1,Crime cameras,Crime cameras help restore a public sense of safety,,false,false,true,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO40X0B6B,A2CK0OXMPOR9LE,121,132,pro_4_1,Crime cameras,Crime cameras help restore a public sense of safety,,false,false,true,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO40X0B6B,A2UF2FRGVW4T89,33,132,pro_4_1,Crime cameras,Crime cameras help restore a public sense of safety,,false,false,true,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO40X0B6B,A2JBNDG0U9IA6I,13,132,pro_4_1,Crime cameras,Crime cameras help restore a public sense of safety,,false,false,true,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO40X0B6B,A2SYTRKH1JWJO5,6,132,pro_4_1,Crime cameras,Crime cameras help restore a public sense of safety,,false,false,true,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO40X0B6B,A3A8P4UR9A0DWQ,8,132,pro_4_1,Crime cameras,Crime cameras help restore a public sense of safety,,false,false,true,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO40X0B6B,AKMIORNF40ST7,9,132,pro_4_1,Crime cameras,Crime cameras help restore a public sense of safety,,false,false,true,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO40X0B6B,A2BVVFXMQU8AC7,10,132,pro_4_1,Crime cameras,Crime cameras help restore a public sense of safety,,false,false,true,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO40X0B6B,A1G94QON7A9K0N,18,132,pro_4_1,Crime cameras,Crime cameras help restore a public sense of safety,,false,false,true,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO45496BY,A1PNYLOKED8FWF,19,121,con_9_3,Enhanced interrogation techniques,Enhanced interrogations were adapted from abusive foreign tactics.,,false,true,false,false,false,true,false
3FI30CQHVKJ55WBKF85Z7DO45496BY,A3FJ79JZ9MO6GB,7,121,con_9_3,Enhanced interrogation techniques,Enhanced interrogations were adapted from abusive foreign tactics.,,false,true,false,true,false,false,false
3FI30CQHVKJ55WBKF85Z7DO45496BY,A1K5ILJMG439M5,12,121,con_9_3,Enhanced interrogation techniques,Enhanced interrogations were adapted from abusive foreign tactics.,,false,true,false,true,false,false,false
3FI30CQHVKJ55WBKF85Z7DO45496BY,A2P76QVLSGJR45,73,121,con_9_3,Enhanced interrogation techniques,Enhanced interrogations were adapted from abusive foreign tactics.,,false,true,false,true,false,false,false
3FI30CQHVKJ55WBKF85Z7DO45496BY,A3F51C49T9A34D,154,121,con_9_3,Enhanced interrogation techniques,Enhanced interrogations were adapted from abusive foreign tactics.,,false,true,false,true,false,false,false
3FI30CQHVKJ55WBKF85Z7DO45496BY,A38DC3BG1ZCVZ2,32,121,con_9_3,Enhanced interrogation techniques,Enhanced interrogations were adapted from abusive foreign tactics.,,false,true,false,true,false,false,false
3FI30CQHVKJ55WBKF85Z7DO45496BY,ACJ6NSCIWMUZI,13,121,con_9_3,Enhanced interrogation techniques,Enhanced interrogations were adapted from abusive foreign tactics.,,false,true,false,true,false,false,false
3FI30CQHVKJ55WBKF85Z7DO45496BY,A3BWB2PMOZY5MP,61,121,con_9_3,Enhanced interrogation techniques,Enhanced interrogations were adapted from abusive foreign tactics.,,false,false,true,false,false,true,false
3FI30CQHVKJ55WBKF85Z7DO45496BY,A3GAQNTZ1V1VO,6,121,con_9_3,Enhanced interrogation techniques,Enhanced interrogations were adapted from abusive foreign tactics.,,false,true,false,true,false,false,false
3FI30CQHVKJ55WBKF85Z7DO45496BY,A3GWRDHAURRNK6,36,121,con_9_3,Enhanced interrogation techniques,Enhanced interrogations were adapted from abusive foreign tactics.,,false,true,false,true,false,false,false
3FI30CQHVKJ55WBKF85Z7DO45EZB6D,A2UHF7UL7G0Y78,201,195,pro_4_6,Vegetarianism,Humans have a choice and thus responsibility to do no harm to animals.,,false,false,true,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO45EZB6D,A2UQ3T8JW2TDD3,22,195,pro_4_6,Vegetarianism,Humans have a choice and thus responsibility to do no harm to animals.,,false,false,true,true,false,false,false
3FI30CQHVKJ55WBKF85Z7DO45EZB6D,A100DH6ZVHB9EP,17,195,pro_4_6,Vegetarianism,Humans have a choice and thus responsibility to do no harm to animals.,,false,false,true,true,false,false,false
3FI30CQHVKJ55WBKF85Z7DO45EZB6D,A11TREGDHSUSJW,7,195,pro_4_6,Vegetarianism,Humans have a choice and thus responsibility to do no harm to animals.,,false,true,false,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO45EZB6D,A2EQOFJNKS7RCN,12,195,pro_4_6,Vegetarianism,Humans have a choice and thus responsibility to do no harm to animals.,,false,true,false,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO45EZB6D,A2Y2AZ8DBFU47Q,121,195,pro_4_6,Vegetarianism,Humans have a choice and thus responsibility to do no harm to animals.,,false,false,true,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO45EZB6D,A1ZD8RU6YB0VEU,7,195,pro_4_6,Vegetarianism,Humans have a choice and thus responsibility to do no harm to animals.,,false,true,false,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO45EZB6D,A1UJ2M1AKWMNLC,8,195,pro_4_6,Vegetarianism,Humans have a choice and thus responsibility to do no harm to animals.,,false,true,false,true,false,false,false
3FI30CQHVKJ55WBKF85Z7DO45EZB6D,A24D98LB6OALQY,99,195,pro_4_6,Vegetarianism,Humans have a choice and thus responsibility to do no harm to animals.,,false,true,false,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO45EZB6D,A365SN61J4UNGR,8,195,pro_4_6,Vegetarianism,Humans have a choice and thus responsibility to do no harm to animals.,,false,true,false,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO46TY6B2,A38GQRXKQ1SWT6,14,225,pro_3_3,Kosovo independence,Kosovo's autonomy within Yugoslavia supports moves to independence,,false,true,false,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO46TY6B2,A1ZD8RU6YB0VEU,7,225,pro_3_3,Kosovo independence,Kosovo's autonomy within Yugoslavia supports moves to independence,,false,true,false,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO46TY6B2,A2541C8MY0BYV3,16,225,pro_3_3,Kosovo independence,Kosovo's autonomy within Yugoslavia supports moves to independence,,false,true,false,false,false,true,false
3FI30CQHVKJ55WBKF85Z7DO46TY6B2,AWN1PEZWRQSQ9,8,225,pro_3_3,Kosovo independence,Kosovo's autonomy within Yugoslavia supports moves to independence,,false,true,false,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO46TY6B2,AK0Y6OITL7VGX,10,225,pro_3_3,Kosovo independence,Kosovo's autonomy within Yugoslavia supports moves to independence,,false,true,false,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO46TY6B2,A3T9WZOUQGE2UW,12,225,pro_3_3,Kosovo independence,Kosovo's autonomy within Yugoslavia supports moves to independence,,false,true,false,false,false,true,false
3FI30CQHVKJ55WBKF85Z7DO46TY6B2,A3OZ8KF0HWSVWK,65,225,pro_3_3,Kosovo independence,Kosovo's autonomy within Yugoslavia supports moves to independence,,false,true,false,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO46TY6B2,A18K1HNY9IGEQI,11,225,pro_3_3,Kosovo independence,Kosovo's autonomy within Yugoslavia supports moves to independence,,false,true,false,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO46TY6B2,A2LVGE0TI3E7Q9,130,225,pro_3_3,Kosovo independence,Kosovo's autonomy within Yugoslavia supports moves to independence,,false,true,false,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO46TY6B2,A1K5ILJMG439M5,18,225,pro_3_3,Kosovo independence,Kosovo's autonomy within Yugoslavia supports moves to independence,,false,false,true,false,true,false,false
3FI30CQHVKJ55WBKF85Z7DO46TYB67,A3OZ8KF0HWSVWK,102,132,pro_1_5,Crime cameras,FBI Reports on the effectivness and future of surveillance cameras.,,false,true,false,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO46TYB67,A3T9WZOUQGE2UW,9,132,pro_1_5,Crime cameras,FBI Reports on the effectivness and future of surveillance cameras.,,false,true,false,false,false,true,false
3FI30CQHVKJ55WBKF85Z7DO46TYB67,A2P76QVLSGJR45,29,132,pro_1_5,Crime cameras,FBI Reports on the effectivness and future of surveillance cameras.,,false,true,false,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO46TYB67,AK0Y6OITL7VGX,8,132,pro_1_5,Crime cameras,FBI Reports on the effectivness and future of surveillance cameras.,,false,true,false,false,false,true,false
3FI30CQHVKJ55WBKF85Z7DO46TYB67,A2XFO0X6RCS98M,69,132,pro_1_5,Crime cameras,FBI Reports on the effectivness and future of surveillance cameras.,,false,true,false,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO46TYB67,AGQPTDG6ZF3T3,12,132,pro_1_5,Crime cameras,FBI Reports on the effectivness and future of surveillance cameras.,,false,true,false,false,false,true,false
3FI30CQHVKJ55WBKF85Z7DO46TYB67,AENJ7GDYBENYX,20,132,pro_1_5,Crime cameras,FBI Reports on the effectivness and future of surveillance cameras.,,false,true,false,false,false,true,false
3FI30CQHVKJ55WBKF85Z7DO46TYB67,ALQ7GPHT431Q2,8,132,pro_1_5,Crime cameras,FBI Reports on the effectivness and future of surveillance cameras.,,false,true,false,false,false,false,true
3FI30CQHVKJ55WBKF85Z7DO46TYB67,A2541C8MY0BYV3,41,132,pro_1_5,Crime cameras,FBI Reports on the effectivness and future of surveillance cameras.,,false,true,false,false,false,true,false
3FI30CQHVKJ55WBKF85Z7DO46TYB67,A11TREGDHSUSJW,179,132,pro_1_5,Crime cameras,FBI Reports on the effectivness and future of surveillance cameras.,,false,true,false,false,false,true,false
3FJ2RVH25Z6YZ2DMUMF0QUC21Z492A,A1DA6S5V66LLDW,13,15,con_2_1,Random sobriety tests for drivers,Random breath testing doesn't necessarily lower drunk driving,,false,true,false,true,false,false,false
3FJ2RVH25Z6YZ2DMUMF0QUC21Z492A,A23WEAVGAOC5XZ,10,15,con_2_1,Random sobriety tests for drivers,Random breath testing doesn't necessarily lower drunk driving,,false,false,true,true,false,false,false
3FJ2RVH25Z6YZ2DMUMF0QUC21Z492A,AKMIORNF40ST7,10,15,con_2_1,Random sobriety tests for drivers,Random breath testing doesn't necessarily lower drunk driving,,false,false,true,true,false,false,false
3FJ2RVH25Z6YZ2DMUMF0QUC21Z492A,A2ZE2IPHK152KA,19,15,con_2_1,Random sobriety tests for drivers,Random breath testing doesn't necessarily lower drunk driving,,false,false,true,true,false,false,false
3FJ2RVH25Z6YZ2DMUMF0QUC21Z492A,A2BVVFXMQU8AC7,146,15,con_2_1,Random sobriety tests for drivers,Random breath testing doesn't necessarily lower drunk driving,,false,false,true,true,false,false,false
3FJ2RVH25Z6YZ2DMUMF0QUC21Z492A,A3FJ79JZ9MO6GB,7,15,con_2_1,Random sobriety tests for drivers,Random breath testing doesn't necessarily lower drunk driving,,false,true,false,true,false,false,false
3FJ2RVH25Z6YZ2DMUMF0QUC21Z492A,AXYC1MB6XJ978,39,15,con_2_1,Random sobriety tests for drivers,Random breath testing doesn't necessarily lower drunk driving,,false,true,false,false,false,false,true
3FJ2RVH25Z6YZ2DMUMF0QUC21Z492A,AWN1PEZWRQSQ9,7,15,con_2_1,Random sobriety tests for drivers,Random breath testing doesn't necessarily lower drunk driving,,false,false,true,true,false,false,false
3FJ2RVH25Z6YZ2DMUMF0QUC21Z492A,ACJ6NSCIWMUZI,13,15,con_2_1,Random sobriety tests for drivers,Random breath testing doesn't necessarily lower drunk driving,,false,true,false,true,false,false,false
3FJ2RVH25Z6YZ2DMUMF0QUC21Z492A,A22KRF782ELLB0,4,15,con_2_1,Random sobriety tests for drivers,Random breath testing doesn't necessarily lower drunk driving,,false,false,true,true,false,false,false
3FJ2RVH25Z6YZ2DMUMF0QUC22OT92E,A1ZD8RU6YB0VEU,7,15,pro_1_3,Random sobriety tests for drivers,Random breath tests are done to public vehicle drivers.,,false,true,false,false,false,true,false
3FJ2RVH25Z6YZ2DMUMF0QUC22OT92E,A2TOL27LWBR7XG,22,15,pro_1_3,Random sobriety tests for drivers,Random breath tests are done to public vehicle drivers.,,false,true,false,false,false,true,false
3FJ2RVH25Z6YZ2DMUMF0QUC22OT92E,A30EI064NHQEQO,32,15,pro_1_3,Random sobriety tests for drivers,Random breath tests are done to public vehicle drivers.,,false,true,false,false,false,false,true
